TckrSymb;Asst;XprtnDt;OptnTp;ExrcPric;OptnStyle
PETRF437;PETR4;2024-06-21;Call;43.83;EURO
PETRF439;PETR4;2024-06-21;Call;44.08;AMER
PETRF440;PETR4;2024-06-21;Call;42.83;EURO
PETRF442;PETR4;2024-06-21;Call;44.33;EURO
PETRF444;PETR4;2024-06-21;Call;44.58;AMER
PETRF447;PETR4;2024-06-21;Call;44.83;EURO
PETRF449;PETR4;2024-06-21;Call;45.08;AMER
PETRF452;PETR4;2024-06-21;Call;45.33;EURO
PETRF454;PETR4;2024-06-21;Call;45.58;AMER
PETRF457;PETR4;2024-06-21;Call;45.83;EURO
PETRF459;PETR4;2024-06-21;Call;46.08;AMER
PETRF515;PETR4;2024-06-21;Call;41.33;AMER
PETRF580;PETR4;2024-06-21;Call;47.83;EURO
PETRF583;PETR4;2024-06-21;Call;35.83;EURO
PETRF613;PETR4;2024-06-21;Call;61.33;AMER
PETRF615;PETR4;2024-06-21;Call;51.33;AMER
PETRF635;PETR4;2024-06-21;Call;35.58;AMER
PETRF710;PETR4;2024-06-21;Call;60.83;EURO
PETRF799;PETR4;2024-06-21;Call;3.83;EURO
PETRF858;PETR4;2024-06-21;Call;85.83;EURO
PETRG037;PETR4;2024-07-19;Call;35.0;EURO
PETRG1;PETR4;2024-07-19;Call;34.5;EURO
PETRG200;PETR4;2024-07-19;Call;20.0;EURO
PETRG210;PETR4;2024-07-19;Call;21.0;EURO
PETRG215;PETR4;2024-07-19;Call;21.5;EURO
PETRG22;PETR4;2024-07-19;Call;18.5;EURO
PETRG220;PETR4;2024-07-19;Call;18.0;EURO
PETRG225;PETR4;2024-07-19;Call;22.5;EURO
PETRG230;PETR4;2024-07-19;Call;23.0;EURO
PETRG24;PETR4;2024-07-19;Call;24.5;EURO
PETRG245;PETR4;2024-07-19;Call;22.25;AMER
PETRG247;PETR4;2024-07-19;Call;24.75;AMER
PETRG250;PETR4;2024-07-19;Call;25.0;EURO
PETRG265;PETR4;2024-07-19;Call;26.5;EURO
PETRG269;PETR4;2024-07-19;Call;27.0;EURO
PETRG271;PETR4;2024-07-19;Call;27.25;AMER
PETRG274;PETR4;2024-07-19;Call;27.5;EURO
PETRG276;PETR4;2024-07-19;Call;27.75;AMER
PETRG279;PETR4;2024-07-19;Call;28.0;EURO
PETRG28;PETR4;2024-07-19;Call;26.0;EURO
PETRG284;PETR4;2024-07-19;Call;28.5;EURO
PETRG289;PETR4;2024-07-19;Call;29.0;EURO
PETRG290;PETR4;2024-07-19;Call;18.75;AMER
PETRG291;PETR4;2024-07-19;Call;29.25;AMER
PETRG294;PETR4;2024-07-19;Call;29.5;EURO
PETRG296;PETR4;2024-07-19;Call;29.75;AMER
PETRG299;PETR4;2024-07-19;Call;30.0;EURO
PETRG300;PETR4;2025-07-18;Call;27.63;AMER
PETRG301;PETR4;2024-07-19;Call;30.25;AMER
PETRG304;PETR4;2024-07-19;Call;30.5;EURO
PETRG305;PETR4;2024-07-19;Call;28.25;AMER
PETRG306;PETR4;2024-07-19;Call;30.75;AMER
PETRG309;PETR4;2024-07-19;Call;31.0;EURO
PETRG310;PETR4;2024-07-19;Call;28.75;AMER
PETRG314;PETR4;2024-07-19;Call;31.5;EURO
PETRG319;PETR4;2024-07-19;Call;32.0;EURO
PETRG322;PETR4;2024-07-19;Call;22.0;EURO
PETRG324;PETR4;2024-07-19;Call;32.5;EURO
PETRG325;PETR4;2024-07-19;Call;31.25;AMER
PETRG329;PETR4;2024-07-19;Call;33.0;EURO
PETRG330;PETR4;2024-07-19;Call;31.75;AMER
PETRG334;PETR4;2024-07-19;Call;33.5;EURO
PETRG335;PETR4;2024-07-19;Call;32.25;AMER
PETRG339;PETR4;2024-07-19;Call;34.0;EURO
PETRG340;PETR4;2024-07-19;Call;32.75;AMER
PETRG345;PETR4;2024-07-19;Call;33.25;AMER
PETRG346;PETR4;2024-07-19;Call;34.75;AMER
PETRG35;PETR4;2024-07-19;Call;34.25;AMER
PETRG350;PETR4;2024-07-19;Call;33.75;AMER
PETRG351;PETR4;2024-07-19;Call;35.25;AMER
PETRG354;PETR4;2024-07-19;Call;35.5;EURO
PETRG355;PETR4;2024-07-19;Call;25.25;AMER
PETRG359;PETR4;2024-07-19;Call;36.0;EURO
PETRG360;PETR4;2024-07-19;Call;36.25;AMER
PETRG364;PETR4;2024-07-19;Call;36.5;EURO
PETRG365;PETR4;2024-07-19;Call;36.75;AMER
PETRG369;PETR4;2024-07-19;Call;37.0;EURO
PETRG370;PETR4;2024-07-19;Call;35.75;AMER
PETRG371;PETR4;2024-07-19;Call;37.25;AMER
PETRG374;PETR4;2024-07-19;Call;37.5;EURO
PETRG376;PETR4;2024-07-19;Call;37.75;AMER
PETRG379;PETR4;2024-07-19;Call;38.0;EURO
PETRG381;PETR4;2024-07-19;Call;38.25;AMER
PETRG384;PETR4;2024-07-19;Call;38.5;EURO
PETRG386;PETR4;2024-07-19;Call;38.75;AMER
PETRG389;PETR4;2024-07-19;Call;39.0;EURO
PETRG391;PETR4;2024-07-19;Call;39.25;AMER
PETRG394;PETR4;2024-07-19;Call;39.5;EURO
PETRG396;PETR4;2024-07-19;Call;39.75;AMER
PETRG399;PETR4;2024-07-19;Call;40.0;EURO
PETRG40;PETR4;2025-07-18;Call;37.63;AMER
PETRG401;PETR4;2024-07-19;Call;40.25;AMER
PETRG404;PETR4;2024-07-19;Call;40.5;EURO
PETRG406;PETR4;2024-07-19;Call;40.75;AMER
PETRG409;PETR4;2024-07-19;Call;41.0;EURO
PETRG414;PETR4;2024-07-19;Call;41.5;EURO
PETRG416;PETR4;2024-07-19;Call;41.75;AMER
PETRG419;PETR4;2024-07-19;Call;42.0;EURO
PETRG421;PETR4;2024-07-19;Call;42.25;AMER
PETRG424;PETR4;2024-07-19;Call;42.5;EURO
PETRG426;PETR4;2024-07-19;Call;42.75;AMER
PETRG429;PETR4;2024-07-19;Call;43.0;EURO
PETRG431;PETR4;2024-07-19;Call;43.25;AMER
PETRG434;PETR4;2024-07-19;Call;43.5;EURO
PETRG436;PETR4;2024-07-19;Call;43.75;AMER
PETRG439;PETR4;2024-07-19;Call;44.0;EURO
PETRG441;PETR4;2024-07-19;Call;44.25;AMER
PETRG444;PETR4;2024-07-19;Call;44.5;EURO
PETRG446;PETR4;2024-07-19;Call;44.75;AMER
PETRG449;PETR4;2024-07-19;Call;45.0;EURO
PETRG451;PETR4;2024-07-19;Call;45.25;AMER
PETRG454;PETR4;2024-07-19;Call;45.5;EURO
PETRG456;PETR4;2024-07-19;Call;45.75;AMER
PETRG459;PETR4;2024-07-19;Call;46.0;EURO
PETRG461;PETR4;2024-07-19;Call;46.25;AMER
PETRG515;PETR4;2024-07-19;Call;41.25;EURO
PETRG580;PETR4;2024-07-19;Call;47.75;AMER
PETRG615;PETR4;2024-07-19;Call;51.25;EURO
PETRG710;PETR4;2024-07-19;Call;60.75;AMER
PETRG777;PETR4;2024-07-19;Call;5.4;AMER
PETRG787;PETR4;2024-07-19;Call;5.5;EURO
PETRG797;PETR4;2024-07-19;Call;5.6;AMER
PETRH033;PETR4;2025-08-15;Call;30.63;AMER
PETRH035;PETR4;2025-08-15;Call;32.63;AMER
PETRH108;PETR4;2024-08-16;Call;10.83;EURO
PETRH12;PETR4;2024-08-16;Call;10.58;AMER
PETRH198;PETR4;2024-08-16;Call;5.78;AMER
PETRH20;PETR4;2024-08-16;Call;20.83;EURO
PETRH200;PETR4;2024-08-16;Call;9.83;EURO
PETRH203;PETR4;2024-08-16;Call;6.78;AMER
PETRH206;PETR4;2024-08-16;Call;7.78;AMER
PETRH208;PETR4;2024-08-16;Call;73.83;EURO
PETRH211;PETR4;2024-08-16;Call;78.83;EURO
PETRH216;PETR4;2024-08-16;Call;83.83;EURO
PETRH239;PETR4;2024-08-16;Call;21.58;AMER
PETRH243;PETR4;2024-08-16;Call;14.08;AMER
PETRH258;PETR4;2024-08-16;Call;25.83;EURO
PETRH259;PETR4;2024-08-16;Call;26.08;AMER
PETRH263;PETR4;2024-08-16;Call;26.33;EURO
PETRH264;PETR4;2024-08-16;Call;26.58;AMER
PETRH268;PETR4;2024-08-16;Call;26.83;EURO
PETRH269;PETR4;2024-08-16;Call;27.08;AMER
PETRH273;PETR4;2024-08-16;Call;27.33;EURO
PETRH274;PETR4;2024-08-16;Call;27.58;AMER
PETRH278;PETR4;2024-08-16;Call;27.83;EURO
PETRH284;PETR4;2024-08-16;Call;28.58;AMER
PETRH288;PETR4;2024-08-16;Call;28.83;EURO
PETRH289;PETR4;2024-08-16;Call;29.08;AMER
PETRH290;PETR4;2024-08-16;Call;18.83;EURO
PETRH293;PETR4;2024-08-16;Call;29.33;EURO
PETRH294;PETR4;2024-08-16;Call;29.58;AMER
PETRH298;PETR4;2024-08-16;Call;29.83;EURO
PETRH299;PETR4;2024-08-16;Call;30.08;AMER
PETRH302;PETR4;2024-08-16;Call;20.08;AMER
PETRH304;PETR4;2024-08-16;Call;30.58;AMER
PETRH306;PETR4;2024-08-16;Call;28.33;EURO
PETRH308;PETR4;2024-08-16;Call;30.83;EURO
PETRH309;PETR4;2024-08-16;Call;31.08;AMER
PETRH313;PETR4;2024-08-16;Call;31.33;EURO
PETRH314;PETR4;2024-08-16;Call;31.58;AMER
PETRH318;PETR4;2024-08-16;Call;31.83;EURO
PETRH322;PETR4;2024-08-16;Call;32.33;EURO
PETRH323;PETR4;2024-08-16;Call;22.08;AMER
PETRH324;PETR4;2024-08-16;Call;32.58;AMER
PETRH327;PETR4;2024-08-16;Call;30.33;EURO
PETRH328;PETR4;2024-08-16;Call;32.83;EURO
PETRH329;PETR4;2024-08-16;Call;33.08;AMER
PETRH333;PETR4;2024-08-16;Call;33.33;EURO
PETRH334;PETR4;2024-08-16;Call;33.58;AMER
PETRH338;PETR4;2024-08-16;Call;33.83;EURO
PETRH343;PETR4;2024-08-16;Call;34.33;EURO
PETRH344;PETR4;2024-08-16;Call;34.58;AMER
PETRH348;PETR4;2024-08-16;Call;34.83;EURO
PETRH349;PETR4;2024-08-16;Call;35.08;AMER
PETRH352;PETR4;2024-08-16;Call;35.33;EURO
PETRH353;PETR4;2024-08-16;Call;34.08;AMER
PETRH354;PETR4;2024-08-16;Call;35.58;AMER
PETRH355;PETR4;2024-08-16;Call;25.33;EURO
PETRH358;PETR4;2024-08-16;Call;35.83;EURO
PETRH359;PETR4;2025-08-15;Call;34.63;AMER
PETRH363;PETR4;2024-08-16;Call;36.33;EURO
PETRH364;PETR4;2024-08-16;Call;36.58;AMER
PETRH368;PETR4;2024-08-16;Call;36.83;EURO
PETRH369;PETR4;2024-08-16;Call;37.08;AMER
PETRH373;PETR4;2024-08-16;Call;37.33;EURO
PETRH374;PETR4;2024-08-16;Call;37.58;AMER
PETRH378;PETR4;2024-08-16;Call;37.83;EURO
PETRH379;PETR4;2025-08-15;Call;36.63;AMER
PETRH383;PETR4;2024-08-16;Call;38.33;EURO
PETRH384;PETR4;2024-08-16;Call;38.58;AMER
PETRH388;PETR4;2024-08-16;Call;38.83;EURO
PETRH389;PETR4;2024-08-16;Call;39.08;AMER
PETRH393;PETR4;2024-08-16;Call;39.33;EURO
PETRH394;PETR4;2024-08-16;Call;39.58;AMER
PETRH398;PETR4;2024-08-16;Call;39.83;EURO
PETRH399;PETR4;2025-08-15;Call;38.63;AMER
PETRH400;PETR4;2024-08-16;Call;23.08;AMER
PETRH403;PETR4;2024-08-16;Call;40.33;EURO
PETRH404;PETR4;2024-08-16;Call;40.58;AMER
PETRH408;PETR4;2024-08-16;Call;40.83;EURO
PETRH409;PETR4;2024-08-16;Call;41.08;AMER
PETRH414;PETR4;2024-08-16;Call;41.58;AMER
PETRH418;PETR4;2024-08-16;Call;41.83;EURO
PETRH419;PETR4;2024-08-16;Call;42.08;AMER
PETRH422;PETR4;2024-08-16;Call;42.33;EURO
PETRH423;PETR4;2024-08-16;Call;32.08;AMER
PETRH424;PETR4;2024-08-16;Call;42.58;AMER
PETRH428;PETR4;2024-08-16;Call;42.83;EURO
PETRH429;PETR4;2024-08-16;Call;43.08;AMER
PETRH433;PETR4;2024-08-16;Call;43.33;EURO
PETRH434;PETR4;2024-08-16;Call;43.58;AMER
PETRH438;PETR4;2024-08-16;Call;43.83;EURO
PETRH439;PETR4;2024-08-16;Call;44.08;AMER
PETRH443;PETR4;2024-08-16;Call;44.33;EURO
PETRH444;PETR4;2024-08-16;Call;44.58;AMER
PETRH448;PETR4;2024-08-16;Call;44.83;EURO
PETRH449;PETR4;2024-08-16;Call;45.08;AMER
PETRH450;PETR4;2024-08-16;Call;28.08;AMER
PETRH453;PETR4;2024-08-16;Call;45.33;EURO
PETRH454;PETR4;2024-08-16;Call;45.58;AMER
PETRH458;PETR4;2024-08-16;Call;45.83;EURO
PETRH459;PETR4;2024-08-16;Call;46.08;AMER
PETRH462;PETR4;2024-08-16;Call;46.33;EURO
PETRH463;PETR4;2024-08-16;Call;36.08;AMER
PETRH464;PETR4;2024-08-16;Call;46.58;AMER
PETRH468;PETR4;2024-08-16;Call;46.83;EURO
PETRH469;PETR4;2024-08-16;Call;47.08;AMER
PETRH473;PETR4;2024-08-16;Call;47.33;EURO
PETRH515;PETR4;2024-08-16;Call;41.33;AMER
PETRH580;PETR4;2024-08-16;Call;47.83;EURO
PETRH615;PETR4;2024-08-16;Call;51.33;AMER
PETRH710;PETR4;2024-08-16;Call;60.83;EURO
PETRH82;PETR4;2025-08-15;Call;23.38;EURO
PETRH825;PETR4;2025-08-15;Call;23.13;AMER
PETRH829;PETR4;2025-08-15;Call;26.63;AMER
PETRH834;PETR4;2025-08-15;Call;32.13;AMER
PETRH995;PETR4;2024-08-16;Call;7.58;AMER
PETRI205;PETR4;2024-09-20;Call;20.5;EURO
PETRI230;PETR4;2024-09-20;Call;23.0;EURO
PETRI250;PETR4;2024-09-20;Call;25.0;EURO
PETRI254;PETR4;2024-09-20;Call;25.5;EURO
PETRI256;PETR4;2024-09-20;Call;25.75;AMER
PETRI259;PETR4;2024-09-20;Call;26.0;EURO
PETRI261;PETR4;2024-09-20;Call;26.25;AMER
PETRI264;PETR4;2024-09-20;Call;26.5;EURO
PETRI266;PETR4;2024-09-20;Call;26.75;AMER
PETRI269;PETR4;2024-09-20;Call;27.0;EURO
PETRI271;PETR4;2024-09-20;Call;27.25;AMER
PETRI274;PETR4;2024-09-20;Call;27.5;EURO
PETRI276;PETR4;2024-09-20;Call;27.75;AMER
PETRI279;PETR4;2024-09-20;Call;28.0;EURO
PETRI281;PETR4;2024-09-20;Call;28.25;AMER
PETRI284;PETR4;2024-09-20;Call;28.5;EURO
PETRI286;PETR4;2024-09-20;Call;28.75;AMER
PETRI289;PETR4;2024-09-20;Call;29.0;EURO
PETRI290;PETR4;2024-09-20;Call;18.75;AMER
PETRI291;PETR4;2024-09-20;Call;29.25;AMER
PETRI294;PETR4;2024-09-20;Call;29.5;EURO
PETRI296;PETR4;2024-09-20;Call;29.75;AMER
PETRI299;PETR4;2024-09-20;Call;30.0;EURO
PETRI301;PETR4;2024-09-20;Call;30.25;AMER
PETRI304;PETR4;2024-09-20;Call;30.5;EURO
PETRI306;PETR4;2024-09-20;Call;30.75;AMER
PETRI309;PETR4;2024-09-20;Call;31.0;EURO
PETRI311;PETR4;2024-09-20;Call;31.25;AMER
PETRI314;PETR4;2024-09-20;Call;31.5;EURO
PETRI319;PETR4;2024-09-20;Call;32.0;EURO
PETRI321;PETR4;2024-09-20;Call;32.25;AMER
PETRI322;PETR4;2024-09-20;Call;22.0;EURO
PETRI324;PETR4;2024-09-20;Call;32.5;EURO
PETRI329;PETR4;2024-09-20;Call;33.0;EURO
PETRI331;PETR4;2024-09-20;Call;33.25;AMER
PETRI332;PETR4;2025-09-19;Call;31.97;AMER
PETRI334;PETR4;2024-09-20;Call;33.5;EURO
PETRI339;PETR4;2024-09-20;Call;34.0;EURO
PETRI341;PETR4;2024-09-20;Call;34.25;AMER
PETRI344;PETR4;2024-09-20;Call;34.5;EURO
PETRI349;PETR4;2024-09-20;Call;35.0;EURO
PETRI351;PETR4;2024-09-20;Call;35.25;AMER
PETRI354;PETR4;2024-09-20;Call;35.5;EURO
PETRI355;PETR4;2024-09-20;Call;25.25;AMER
PETRI359;PETR4;2024-09-20;Call;36.0;EURO
PETRI361;PETR4;2024-09-20;Call;36.25;AMER
PETRI364;PETR4;2024-09-20;Call;36.5;EURO
PETRI369;PETR4;2024-09-20;Call;37.0;EURO
PETRI371;PETR4;2024-09-20;Call;37.25;AMER
PETRI374;PETR4;2024-09-20;Call;37.5;EURO
PETRI379;PETR4;2024-09-20;Call;38.0;EURO
PETRI381;PETR4;2024-09-20;Call;38.25;AMER
PETRI384;PETR4;2024-09-20;Call;38.5;EURO
PETRI389;PETR4;2024-09-20;Call;39.0;EURO
PETRI391;PETR4;2024-09-20;Call;39.25;AMER
PETRI394;PETR4;2024-09-20;Call;39.5;EURO
PETRI396;PETR4;2024-09-20;Call;39.75;AMER
PETRI399;PETR4;2024-09-20;Call;40.0;EURO
PETRI401;PETR4;2024-09-20;Call;40.25;AMER
PETRI404;PETR4;2024-09-20;Call;40.5;EURO
PETRI406;PETR4;2024-09-20;Call;40.75;AMER
PETRI409;PETR4;2024-09-20;Call;41.0;EURO
PETRI414;PETR4;2024-09-20;Call;41.5;EURO
PETRI416;PETR4;2024-09-20;Call;41.75;AMER
PETRI419;PETR4;2024-09-20;Call;42.0;EURO
PETRI420;PETR4;2024-09-20;Call;31.75;AMER
PETRI421;PETR4;2024-09-20;Call;42.25;AMER
PETRI424;PETR4;2024-09-20;Call;42.5;EURO
PETRI426;PETR4;2024-09-20;Call;42.75;AMER
PETRI429;PETR4;2024-09-20;Call;43.0;EURO
PETRI430;PETR4;2024-09-20;Call;32.75;AMER
PETRI431;PETR4;2024-09-20;Call;43.25;AMER
PETRI434;PETR4;2024-09-20;Call;43.5;EURO
PETRI436;PETR4;2024-09-20;Call;43.75;AMER
PETRI439;PETR4;2024-09-20;Call;44.0;EURO
PETRI440;PETR4;2024-09-20;Call;33.75;AMER
PETRI441;PETR4;2024-09-20;Call;44.25;AMER
PETRI444;PETR4;2024-09-20;Call;44.5;EURO
PETRI445;PETR4;2025-09-19;Call;43.22;EURO
PETRI446;PETR4;2024-09-20;Call;44.75;AMER
PETRI449;PETR4;2024-09-20;Call;45.0;EURO
PETRI450;PETR4;2024-09-20;Call;34.75;AMER
PETRI451;PETR4;2024-09-20;Call;45.25;AMER
PETRI454;PETR4;2024-09-20;Call;45.5;EURO
PETRI456;PETR4;2024-09-20;Call;45.75;AMER
PETRI459;PETR4;2024-09-20;Call;46.0;EURO
PETRI460;PETR4;2024-09-20;Call;35.75;AMER
PETRI461;PETR4;2024-09-20;Call;46.25;AMER
PETRI464;PETR4;2024-09-20;Call;46.5;EURO
PETRI466;PETR4;2024-09-20;Call;46.75;AMER
PETRI469;PETR4;2024-09-20;Call;47.0;EURO
PETRI470;PETR4;2024-09-20;Call;36.75;AMER
PETRI471;PETR4;2024-09-20;Call;47.25;AMER
PETRI480;PETR4;2024-09-20;Call;37.75;AMER
PETRI490;PETR4;2024-09-20;Call;38.75;AMER
PETRI515;PETR4;2024-09-20;Call;41.25;EURO
PETRI580;PETR4;2024-09-20;Call;47.75;AMER
PETRI615;PETR4;2024-09-20;Call;51.25;EURO
PETRI710;PETR4;2024-09-20;Call;60.75;AMER
PETRJ177;PETR4;2024-10-18;Call;16.5;EURO
PETRJ197;PETR4;2024-10-18;Call;18.5;EURO
PETRJ207;PETR4;2024-10-18;Call;20.75;AMER
PETRJ240;PETR4;2024-10-18;Call;24.0;EURO
PETRJ242;PETR4;2024-10-18;Call;24.25;AMER
PETRJ245;PETR4;2024-10-18;Call;24.5;EURO
PETRJ250;PETR4;2024-10-18;Call;25.0;EURO
PETRJ254;PETR4;2024-10-18;Call;25.5;EURO
PETRJ264;PETR4;2024-10-18;Call;26.5;EURO
PETRJ272;PETR4;2024-10-18;Call;26.0;EURO
PETRJ294;PETR4;2024-10-18;Call;29.5;EURO
PETRJ299;PETR4;2024-10-18;Call;30.0;EURO
PETRJ301;PETR4;2024-10-18;Call;30.25;AMER
PETRJ304;PETR4;2024-10-18;Call;30.5;EURO
PETRJ306;PETR4;2024-10-18;Call;30.75;AMER
PETRJ309;PETR4;2024-10-18;Call;31.0;EURO
PETRJ311;PETR4;2024-10-18;Call;31.25;AMER
PETRJ314;PETR4;2024-10-18;Call;31.5;EURO
PETRJ316;PETR4;2024-10-18;Call;31.75;AMER
PETRJ319;PETR4;2024-10-18;Call;32.0;EURO
PETRJ321;PETR4;2024-10-18;Call;32.25;AMER
PETRJ324;PETR4;2024-10-18;Call;32.5;EURO
PETRJ326;PETR4;2024-10-18;Call;32.75;AMER
PETRJ329;PETR4;2024-10-18;Call;33.0;EURO
PETRJ33;PETR4;2024-10-18;Call;23.25;AMER
PETRJ331;PETR4;2024-10-18;Call;33.25;AMER
PETRJ334;PETR4;2024-10-18;Call;33.5;EURO
PETRJ336;PETR4;2024-10-18;Call;33.75;AMER
PETRJ339;PETR4;2024-10-18;Call;34.0;EURO
PETRJ34;PETR4;2025-10-17;Call;32.72;AMER
PETRJ341;PETR4;2024-10-18;Call;34.25;AMER
PETRJ344;PETR4;2024-10-18;Call;34.5;EURO
PETRJ346;PETR4;2024-10-18;Call;34.75;AMER
PETRJ351;PETR4;2024-10-18;Call;35.25;AMER
PETRJ354;PETR4;2024-10-18;Call;35.5;EURO
PETRJ356;PETR4;2024-10-18;Call;35.75;AMER
PETRJ359;PETR4;2024-10-18;Call;36.0;EURO
PETRJ36;PETR4;2024-10-18;Call;35.0;EURO
PETRJ361;PETR4;2024-10-18;Call;36.25;AMER
PETRJ364;PETR4;2024-10-18;Call;36.5;EURO
PETRJ366;PETR4;2024-10-18;Call;36.75;AMER
PETRJ369;PETR4;2024-10-18;Call;37.0;EURO
PETRJ371;PETR4;2024-10-18;Call;37.25;AMER
PETRJ374;PETR4;2024-10-18;Call;37.5;EURO
PETRJ376;PETR4;2024-10-18;Call;37.75;AMER
PETRJ379;PETR4;2024-10-18;Call;38.0;EURO
PETRJ381;PETR4;2024-10-18;Call;38.25;AMER
PETRJ384;PETR4;2024-10-18;Call;38.5;EURO
PETRJ386;PETR4;2024-10-18;Call;38.75;AMER
PETRJ389;PETR4;2024-10-18;Call;39.0;EURO
PETRJ391;PETR4;2024-10-18;Call;39.25;AMER
PETRJ394;PETR4;2024-10-18;Call;39.5;EURO
PETRJ396;PETR4;2024-10-18;Call;39.75;AMER
PETRJ401;PETR4;2024-10-18;Call;40.25;AMER
PETRJ404;PETR4;2024-10-18;Call;40.5;EURO
PETRJ406;PETR4;2024-10-18;Call;40.75;AMER
PETRJ409;PETR4;2024-10-18;Call;41.0;EURO
PETRJ41;PETR4;2024-10-18;Call;40.0;EURO
PETRJ411;PETR4;2024-10-18;Call;41.25;AMER
PETRJ414;PETR4;2024-10-18;Call;41.5;EURO
PETRJ416;PETR4;2024-10-18;Call;41.75;AMER
PETRJ419;PETR4;2024-10-18;Call;42.0;EURO
PETRJ421;PETR4;2024-10-18;Call;42.25;AMER
PETRJ424;PETR4;2024-10-18;Call;42.5;EURO
PETRJ426;PETR4;2024-10-18;Call;42.75;AMER
PETRJ429;PETR4;2024-10-18;Call;43.0;EURO
PETRJ431;PETR4;2024-10-18;Call;43.25;AMER
PETRJ434;PETR4;2024-10-18;Call;43.5;EURO
PETRJ436;PETR4;2024-10-18;Call;43.75;AMER
PETRJ439;PETR4;2024-10-18;Call;44.0;EURO
PETRJ441;PETR4;2024-10-18;Call;44.25;AMER
PETRJ444;PETR4;2024-10-18;Call;44.5;EURO
PETRJ446;PETR4;2024-10-18;Call;44.75;AMER
PETRJ449;PETR4;2024-10-18;Call;45.0;EURO
PETRJ451;PETR4;2024-10-18;Call;45.25;AMER
PETRJ454;PETR4;2024-10-18;Call;45.5;EURO
PETRJ456;PETR4;2024-10-18;Call;45.75;AMER
PETRJ457;PETR4;2025-10-17;Call;44.47;EURO
PETRJ459;PETR4;2024-10-18;Call;46.0;EURO
PETRJ461;PETR4;2024-10-18;Call;46.25;AMER
PETRJ464;PETR4;2024-10-18;Call;46.5;EURO
PETRJ466;PETR4;2024-10-18;Call;46.75;AMER
PETRJ471;PETR4;2024-10-18;Call;47.25;AMER
PETRJ476;PETR4;2024-10-18;Call;47.75;AMER
PETRJ481;PETR4;2024-10-18;Call;48.25;AMER
PETRJ486;PETR4;2024-10-18;Call;48.75;AMER
PETRJ544;PETR4;2024-10-18;Call;54.5;AMER
PETRK25;PETR4;2024-11-14;Call;23.72;EURO
PETRK261;PETR4;2024-11-14;Call;26.22;EURO
PETRK264;PETR4;2024-11-14;Call;26.47;AMER
PETRK266;PETR4;2024-11-14;Call;26.72;EURO
PETRK269;PETR4;2024-11-14;Call;26.97;AMER
PETRK271;PETR4;2024-11-14;Call;27.22;EURO
PETRK274;PETR4;2024-11-14;Call;27.47;AMER
PETRK276;PETR4;2024-11-14;Call;27.72;EURO
PETRK279;PETR4;2024-11-14;Call;27.97;AMER
PETRK281;PETR4;2024-11-14;Call;28.22;EURO
PETRK284;PETR4;2024-11-14;Call;28.47;AMER
PETRK286;PETR4;2024-11-14;Call;28.72;EURO
PETRK289;PETR4;2024-11-14;Call;28.97;AMER
PETRK291;PETR4;2024-11-14;Call;29.22;EURO
PETRK294;PETR4;2024-11-14;Call;29.47;AMER
PETRK296;PETR4;2024-11-14;Call;29.72;EURO
PETRK299;PETR4;2024-11-14;Call;29.97;AMER
PETRK30;PETR4;2025-11-21;Call;28.72;EURO
PETRK301;PETR4;2024-11-14;Call;30.22;EURO
PETRK304;PETR4;2024-11-14;Call;30.47;AMER
PETRK306;PETR4;2024-11-14;Call;30.72;EURO
PETRK309;PETR4;2024-11-14;Call;30.97;AMER
PETRK311;PETR4;2024-11-14;Call;31.22;EURO
PETRK314;PETR4;2024-11-14;Call;31.47;AMER
PETRK316;PETR4;2024-11-14;Call;31.72;EURO
PETRK319;PETR4;2024-11-14;Call;31.97;AMER
PETRK321;PETR4;2024-11-14;Call;32.22;EURO
PETRK324;PETR4;2024-11-14;Call;32.47;AMER
PETRK326;PETR4;2024-11-14;Call;32.72;EURO
PETRK329;PETR4;2024-11-14;Call;32.97;AMER
PETRK331;PETR4;2024-11-14;Call;33.22;EURO
PETRK334;PETR4;2024-11-14;Call;33.47;AMER
PETRK336;PETR4;2024-11-14;Call;33.72;EURO
PETRK339;PETR4;2024-11-14;Call;33.97;AMER
PETRK341;PETR4;2024-11-14;Call;34.22;EURO
PETRK344;PETR4;2024-11-14;Call;34.47;AMER
PETRK346;PETR4;2024-11-14;Call;34.72;EURO
PETRK349;PETR4;2024-11-14;Call;34.97;AMER
PETRK351;PETR4;2024-11-14;Call;35.22;EURO
PETRK352;PETR4;2025-11-21;Call;35.22;EURO
PETRK354;PETR4;2024-11-14;Call;35.47;AMER
PETRK356;PETR4;2024-11-14;Call;35.72;EURO
PETRK359;PETR4;2024-11-14;Call;35.97;AMER
PETRK361;PETR4;2024-11-14;Call;36.22;EURO
PETRK364;PETR4;2024-11-14;Call;36.47;AMER
PETRK366;PETR4;2024-11-14;Call;36.72;EURO
PETRK369;PETR4;2024-11-14;Call;36.97;AMER
PETRK371;PETR4;2024-11-14;Call;37.22;EURO
PETRK374;PETR4;2024-11-14;Call;37.47;AMER
PETRK376;PETR4;2024-11-14;Call;37.72;EURO
PETRK379;PETR4;2024-11-14;Call;37.97;AMER
PETRK381;PETR4;2024-11-14;Call;38.22;EURO
PETRK384;PETR4;2024-11-14;Call;38.47;AMER
PETRK386;PETR4;2024-11-14;Call;38.72;EURO
PETRK389;PETR4;2024-11-14;Call;38.97;AMER
